PRODUCT,SOURCE CITY,DESTINATION PINCODE,CITY,STATE,DEST. REGION,ZONE,TAT,PREPAID,COD,REVERSE PICKUP,FORWARD PICKUP,DESTINATION CATEGORY,PUDO SERVICEABLE,B2C_COD_SERVICEABLE
SMART_EXPRESS,NOIDA,515132,PUTTAPARTHY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515133,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515134,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515164,HINDUPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515201,HINDUPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515202,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515211,HINDUPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515214,HINDUPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,515231,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515232,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515233,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515301,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515331,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,N,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515401,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515402,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515408,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515411,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515416,TADPATRI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,515419,TADPATRI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,515421,TADPATRI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,515422,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515425,NARPALA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515426,NARPALA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,515427,NARPALA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,515455,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515465,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515511,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515561,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515591,KADIRI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515592,KADIRI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515601,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515641,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,N,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515661,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,N,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515671,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515672,DHARMAVARAM,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515701,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515722,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,N,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515731,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515736,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515741,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515752,KALYANDURG,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515761,KALYANDURG,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515766,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515775,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,N,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515801,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515802,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515803,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515804,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515809,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515812,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515813,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515814,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515833,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,515844,GUNTAKAL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515862,RAYADURGA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515865,RAYADURGA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515866,RAYADURGA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,515871,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,515872,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,516001,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516002,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516003,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516004,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516101,KODUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516102,KODUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516103,KODUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516104,CHITVEL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516106,KODUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516115,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516116,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516130,T.SUNDUPALLI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516153,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516162,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516165,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516166,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516172,MYDUKUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516193,PORUMAMILLA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516203,MYDUKUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516213,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516214,CHINNAMANDEM,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,RUR,N,N
SMART_EXPRESS,NOIDA,516216,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516217,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516227,BADVEL,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516247,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,N,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,516257,LAKKIREDDYPALLI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516267,GALIVEEDU,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516269,RAYACHOTY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516271,RAYACHOTY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516272,RAYACHOTY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,516289,KAMALAPURAM,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516297,GALIVEEDU,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,516309,YERRAGUNTLA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516310,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,N,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516312,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516326,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,516329,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516330,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516360,PRODDATUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516380,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,N,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516390,PULIVENDLA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516433,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516434,JAMMALAMADAGU,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516439,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,516441,JAMMALAMADAGU,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516444,ANANTHPUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,N,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,516503,CUDDAPAH,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,516506,PORUMAMILLA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517001,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517002,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517003,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517004,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517101,CHANDRAGIRI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517102,A.RANGAMPET,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517112,PAKALA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517123,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,517124,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517125,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517126,IRALA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,N,N,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517127,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517129,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517130,IRALA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,N,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517131,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517139,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517143,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517192,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517194,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517214,PILER,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517234,KALKIRI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517235,KALKIRI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517236,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,517247,PUNGANNUR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517257,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517280,NIMMANAPALLE,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,RUR,N,Y
SMART_EXPRESS,NOIDA,517297,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517299,VAYALPADU,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517319,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517325,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517326,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517327,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517330,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517351,MULAKALACHERUVU,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517352,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517370,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517390,MULAKALACHERUVU,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517391,MULAKALACHERUVU,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517401,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517408,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517415,BAIREDDIPALLE,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,RUR,N,N
SMART_EXPRESS,NOIDA,517416,BANGARUPALEM,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517418,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517419,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517422,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,9,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517423,SANTHIPURAM,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517424,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517425,KUPPAM,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517432,MADANAPALLY,ANDHRA PRADESH,VIJAYAWADA,SOUTH,8,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,517501,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517502,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517503,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517504,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517505,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517506,RENIGUNTA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517507,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517520,RENIGUNTA,ANDHRA PRADESH,VIJAYAWADA,SOUTH,6,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517526,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,Y
SMART_EXPRESS,NOIDA,517541,SRICITY,ANDHRA PRADESH,CHENNAI,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517551,CHITTOOR,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517569,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,N,N,Y,ROI-A,N,N
SMART_EXPRESS,NOIDA,517581,PUTTUR -AP,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-B,N,Y
SMART_EXPRESS,NOIDA,517582,TIRUPATI,ANDHRA PRADESH,VIJAYAWADA,SOUTH,7,Y,Y,Y,Y,ROI-A,N,Y
